dry	0	NYS	815	2749	19852
manufacture	0	NYS	814	1393	20676
disturb	5	complete	813	2028	21124
conform	0	NYS	812	1221	6612
dare	0	NYS	812	3285	29305
rid	0	NYS	812	2601	26167
conceal	0	NYS	810	1633	10827
crash	14	complete	808	2180	25111
desire	0	NYS	808	1412	11964
speed	8	complete	807	1745	19242
dedicate	1	NYS	805	1291	23995
accumulate	4	complete	802	1155	10504
abuse	5	complete	801	1194	21271
maximize	1	NYS	801	1137	6360
designate	0	NYS	800	1121	10493
document	0	NYS	799	1117	25443
guess	0	NYS	799	3772	118115
accord	2	complete	797	1011	4319
surrender	0	NYS	797	1148	11442
dictate	1	NYS	796	1264	10518
telephone	0	NYS	794	2212	7147
pray	6	complete	793	2450	28858
spot	0	NYS	789	2199	32526
circulate	1	NYS	787	1413	8810
merge	0	NYS	786	1237	10126
target	0	NYS	785	1429	33446
pretend	0	NYS	784	2585	30954
wound	0	NYS	780	1125	14251
tear	0	NYS	779	2662	34412
survey	0	NYS	778	1372	12906
compile	1	NYS	777	1368	11128
explode	6	complete	777	1626	22723
prohibit	0	NYS	775	1029	14845
breed	1	NYS	772	1656	13809
pledge	0	NYS	768	1042	10513
rebuild	1	NYS	768	1289	13296
rescue	1	NYS	768	1617	15976
foster	1	NYS	764	989	15380
march	7	complete	762	1763	17784
grasp	11	complete	760	1613	16418
kick	0	NYS	760	3493	60356
reconcile	1	NYS	760	978	6809
trigger	2	complete	759	1234	15520
revise	4	ready	754	1172	9774
price	5	ready	751	1837	41961
advertise	8	complete	749	1542	24366
reform	0	NYS	749	872	14508
deploy	0	NYS	748	946	16710
discourage	0	NYS	748	1124	9819
swear	0	NYS	748	2178	31968
denounce	0	NYS	747	863	8162
disagree	1	NYS	740	1274	22604
substitute	0	NYS	739	1316	7916
load	0	NYS	738	1928	22264
scatter	0	NYS	738	1537	13144
inhibit	0	NYS	733	1205	8096
chair	1	complete	730	1086	6929
summon	0	NYS	730	1417	8961
offset	1	NYS	727	1020	6195
commence	0	NYS	726	1518	17581
dump	0	NYS	725	1556	18644
detain	0	NYS	723	891	10075
utilize	1	NYS	722	1157	10750
forbid	0	NYS	718	1289	13815
smile	8	complete	717	10255	201663
combat	1	NYS	714	972	10681
constrain	0	NYS	709	961	5364
line	0	NYS	709	2092	29568
cook	6	complete	707	3624	31712
punish	4	complete	707	1285	18667
bend	0	NYS	701	3272	24429
broadcast	1	NYS	701	969	20659
differentiate	0	NYS	701	1160	7243
divert	0	NYS	700	1180	9013
renew	0	NYS	699	1244	10953
spring	0	NYS	695	1693	14478
widen	0	NYS	695	1398	19279
freeze	0	NYS	694	1911	29944
flourish	0	NYS	693	1015	6949
wander	0	NYS	692	2347	23197
forecast	0	NYS	689	946	6953
obey	4	ready	686	1299	10414
deposit	0	NYS	684	1160	6678
swim	0	NYS	682	2370	24512
relieve	1	NYS	681	1415	21787
fine	1	complete	680	1181	17365
impress	7	complete	678	1528	33820
chase	0	NYS	677	2064	23244
disrupt	1	NYS	676	908	10465
race	1	NYS	675	3562	40376
tolerate	1	NYS	674	1152	12973
obscure	0	NYS	673	1012	7331
penetrate	1	NYS	673	1176	9775
depart	0	NYS	672	1356	13000
honor	0	NYS	670	1155	11972
invoke	1	NYS	670	1002	10613
shed	13	complete	670	1353	13028
model	1	NYS	667	1074	8583
articulate	5	complete	666	823	9178
file	9	complete	666	1446	34276
regret	3	WIP	666	1684	16397
hunt	6	ready	659	1462	20887
repay	1	NYS	656	1127	7092
accelerate	7	complete	655	1064	11068
demolish	0	NYS	655	999	7674
reassure	0	NYS	654	1302	12393
tempt	4	WIP	652	1519	15837
arm	3	complete	648	1195	23227
entertain	0	NYS	646	1373	22919
sack	3	complete	644	1222	6951
decorate	0	NYS	643	1621	11638
confess	0	NYS	642	1566	15920
nominate	1	NYS	641	1006	13907
swing	0	NYS	641	3150	27919
inflict	1	NYS	640	1043	9982
tour	0	NYS	640	1367	13725
plot	1	NYS	638	1044	7525
burst	23	complete	636	2344	22705
divorce	0	NYS	636	1096	8319
float	0	NYS	636	1881	20581
strip	0	NYS	636	1635	16017
exaggerate	1	NYS	635	906	8152
guard	1	NYS	635	1350	13077
screen	5	complete	635	1106	14137
interact	1	NYS	634	902	13121
contend	0	NYS	631	855	16101
descend	0	NYS	630	1682	15332
enact	1	NYS	630	747	9427
grab	0	NYS	629	2649	97694
accomplish	1	complete	624	972	18941
evoke	0	NYS	624	999	9579
drift	0	NYS	620	1924	15112
beg	13	complete	619	1833	23194
regain	1	NYS	614	1248	15865
wipe	1	NYS	614	2275	28297
bid	10	ready	613	1387	30363
forgive	0	NYS	612	1958	24483
uncover	1	NYS	611	956	10768
alert	1	complete	610	1148	9963
confuse	1	NYS	610	1231	27823
figure	0	NYS	608	1341	72697
intensify	1	NYS	607	805	6454
compound	0	NYS	606	834	7468
enclose	1	NYS	606	1505	5299
pronounce	0	NYS	606	1138	13257
terminate	0	NYS	605	1130	8910
deter	2	complete	601	882	8007
squeeze	13	WIP	601	1930	20421
culminate	1	NYS	600	801	7258
root	1	NYS	600	985	14152
scream	0	NYS	598	2669	57297
strive	1	NYS	598	998	11126
disperse	0	NYS	594	825	6147
distort	1	NYS	593	892	8087
invade	0	NYS	593	984	16666
manifest	1	NYS	591	804	8782
resort	1	NYS	591	824	9791
curb	1	NYS	587	740	5071
dispute	1	NYS	587	825	10479
fade	0	NYS	587	1850	21234
expel	3	ready	586	838	6924
inject	10	complete	585	990	9341
spare	1	NYS	584	1535	14844
contest	1	NYS	582	804	12037
credit	1	NYS	581	999	11180
preside	0	NYS	581	750	5210
structure	1	NYS	581	842	7565
inspect	0	NYS	577	1428	9950
dislike	0	NYS	576	1182	7190
please	0	NYS	576	1601	57842
plunge	3	WIP	576	1365	9342
cool	8	complete	575	1347	14883
diagnose	6	complete	575	1006	14254
ascertain	3	complete	574	859	5627
compromise	1	NYS	574	863	13486
flood	0	NYS	573	1270	15267
consolidate	0	NYS	572	838	6894
imprison	0	NYS	572	812	6974
seal	7	complete	572	1419	13975
time	1	NYS	572	1297	167193
jail	1	complete	571	960	12257
shop	0	NYS	569	1513	25288
encompass	1	NYS	565	869	8161
voice	0	NYS	565	7942	15056
boast	3	complete	563	1195	11854
interrupt	4	WIP	563	1986	27552
service	1	NYS	563	1116	21069
leap	2	WIP	562	2009	19046
swallow	11	ready	560	2101	20935
discriminate	0	NYS	559	794	6997
exemplify	1	NYS	559	709	5305
ship	0	WIP	559	1522	26353
update	1	NYS	558	1816	28706
mine	1	WIP	556	699	33369
multiply	0	NYS	556	1193	6511
rate	0	NYS	553	1195	55218
upset	0	NYS	553	1589	32565
cure	5	complete	551	1096	9502
exhaust	1	NYS	550	1138	14950
group	1	NYS	550	830	20607
average	1	NYS	548	826	10402
stir	0	NYS	548	2394	15985
stare	8	ready	547	7621	104886
indulge	1	NYS	546	987	8893
mobilize	1	NYS	545	629	4900
lean	0	NYS	544	4488	49130
infer	0	NYS	543	737	6347
presume	0	NYS	543	1156	10173
signify	0	NYS	542	837	6388
shine	9	complete	539	2098	22633
endure	1	NYS	537	1075	17732
equate	1	NYS	537	708	6445
experiment	1	NYS	537	969	9053
violate	0	NYS	537	663	17806
complement	0	NYS	535	962	6829
round	0	NYS	535	1389	12397
restrain	1	NYS	534	935	8780
safeguard	1	complete	534	769	4918
rank	0	NYS	533	881	16542
cultivate	4	complete	532	801	7933
mistake	1	NYS	532	1097	9348
smash	9	complete	530	1454	17206
adhere	3	complete	529	785	7144
enlarge	3	complete	529	782	5835
underestimate	1	NYS	529	765	7710
bite	22	complete	527	2446	32279
wrap	0	NYS	527	2238	42230
sacrifice	4	complete	526	887	11765
sense	0	NYS	526	1855	25794
top	1	NYS	523	1449	22641
master	3	complete	521	912	10801
denote	0	NYS	520	853	4016
host	0	NYS	520	1096	29959
deteriorate	1	NYS	519	788	6406
affirm	5	complete	518	640	7863
drill	1	NYS	518	1086	7032
displace	1	NYS	517	704	6207
necessitate	1	NYS	517	699	3318
revert	1	NYS	513	835	4923
forge	8	complete	511	802	9575
symbolize	1	NYS	511	659	3969
sample	1	NYS	510	937	11008
soar	0	NYS	510	963	10737
unveil	1	NYS	510	885	9783
vanish	0	NYS	510	1518	12631
foresee	0	NYS	507	773	5204
frame	0	NYS	507	1046	12731
hint	1	NYS	507	900	6859
illuminate	5	complete	507	793	9606
betray	1	NYS	506	1238	13376
fuel	0	NYS	506	730	13554
apologize	1	complete	505	1577	17983
assault	5	complete	505	791	8769
exacerbate	1	NYS	505	628	4971
lodge	0	NYS	505	1128	7591
reiterate	0	NYS	505	638	5230
harm	2	complete	504	984	14351
ratify	0	NYS	504	609	4304
defy	1	NYS	502	826	9438
detail	0	NYS	501	889	27380
drain	15	ready	500	1596	12536
reside	0	NYS	500	755	11954
tip	4	VALID	499	1602	17170
bomb	0	NYS	498	784	13880
mediate	1	NYS	498	812	4985
correlate	1	NYS	496	818	7186
levy	1	NYS	495	603	2832
pop	6	WIP	494	1894	31219
delegate	1	NYS	493	691	2689
offend	0	NYS	492	936	14175
activate	5	complete	489	1395	10689
consent	0	NYS	489	662	7378
equal	0	NYS	489	989	9543
wave	0	NYS	486	2508	31474
donate	0	NYS	485	1025	19241
heat	0	NYS	484	1228	10605
minister	1	NYS	484	582	8866
speculate	0	NYS	484	794	9379
infect	1	NYS	482	862	13297
quit	0	NYS	481	1115	20946
rape	0	NYS	481	886	12029
stabilize	1	NYS	479	625	4949
film	0	NYS	477	967	23635
emit	0	NYS	474	632	6740
carve	0	NYS	473	1153	10750
cling	1	NYS	472	1513	10474
destine	1	NYS	471	771	7530
erode	4	ready	470	627	5559
leak	7	complete	469	872	10079
anger	1	complete	468	879	7467
dismantle	0	NYS	468	680	5158
spin	0	NYS	468	1687	29966
book	14	complete	467	2045	30271
erupt	0	NYS	467	752	9381
elaborate	1	NYS	466	655	8872
slide	0	NYS	466	2816	31356
warm	0	NYS	465	1496	13942
level	0	NYS	464	999	12984
congratulate	1	NYS	463	902	8306
spark	4	WIP	463	770	11146
resent	1	complete	461	906	5087
star	0	NYS	460	822	18491
crack	0	NYS	459	1495	22178
melt	11	ready	459	1398	12445
disguise	1	NYS	458	909	6838
inhabit	0	WIP	458	732	7926
number	4	complete	458	765	11101
rally	0	NYS	457	768	9579
underpin	1	NYS	456	575	3883
access	4	complete	455	1485	23416
construe	0	NYS	455	725	6460
dispense	5	complete	455	763	5254
ruin	3	complete	455	1297	21163
oversee	1	NYS	450	655	10369
adjourn	3	complete	449	722	5638
broaden	1	NYS	449	707	5452
contradict	0	NYS	449	649	7381
hail	9	complete	449	775	11279
overturn	1	NYS	449	652	7262
phone	0	NYS	449	2936	13573
rear	1	NYS	448	903	6400
shrink	7	WIP	448	956	9728
bar	3	WIP	446	915	9041
desert	0	NYS	446	1050	7419
overthrow	0	NYS	446	527	5665
preclude	0	NYS	446	659	5408
ascribe	5	complete	444	546	3380
picture	1	NYS	444	1152	16391
reconstruct	1	NYS	444	597	4871
fetch	0	NYS	443	1746	5948
privatize	1	NYS	442	574	2190
photograph	0	NYS	440	898	10188
position	0	NYS	440	1246	18504
rob	0	NYS	440	967	10501
simplify	4	complete	440	697	5439
convene	0	NYS	437	528	3718
spill	0	NYS	437	1307	14094
crush	5	complete	435	1206	17361
pump	0	NYS	435	972	13045
empower	1	NYS	433	556	7673
drown	8	complete	432	1332	13347
steer	7	complete	432	1118	9405
colour	4	WIP	427	1187	6812
warrant	0	NYS	427	763	8034
channel	1	NYS	425	621	4737
map	7	ready	425	706	7584
strain	16	WIP	425	1249	8507
tune	1	NYS	425	815	15230
thrive	0	NYS	424	792	10188
elicit	0	NYS	422	557	5365
torture	0	NYS	422	635	11162
tighten	1	NYS	421	1424	13598
gear	1	NYS	420	733	4218
withhold	1	NYS	420	677	6654
appropriate	3	complete	419	528	37285
breach	0	NYS	419	611	7278
collaborate	0	NYS	418	580	6751
retreat	0	NYS	418	902	8790
post	0	NYS	416	967	103964
smell	7	complete	416	2377	22572
vest	0	NYS	416	486	2458
embed	0	NYS	415	688	9954
park	1	complete	414	1786	32834
deduce	2	ready	413	573	3174
stab	3	complete	412	1007	11024
track	0	NYS	412	905	25646
institute	1	NYS	411	507	7405
recycle	1	NYS	410	691	10748
hinder	0	NYS	409	594	5057
spoil	9	complete	409	1401	10616
suck	0	NYS	409	1484	29860
board	7	WIP	408	838	16043
subscribe	0	NYS	407	689	8896
subsidize	1	NYS	407	588	2742
implicate	1	NYS	406	553	4941
reason	0	NYS	404	712	33282
stamp	1	NYS	404	1188	7430
haunt	1	NYS	403	869	12674
oblige	1	NYS	403	756	13206
evacuate	0	NYS	402	573	5457
power	1	NYS	402	773	27375
refine	1	NYS	402	579	7467
weave	7	complete	402	1065	10201
labour	1	NYS	401	636	4784
frustrate	0	NYS	400	631	15527
swell	10	complete	398	966	9712
cheer	6	complete	397	1176	16062
furnish	4	complete	396	1050	4878
precipitate	0	NYS	396	528	2832
program	1	NYS	396	714	19360
venture	0	NYS	396	966	10459
conserve	3	complete	395	615	4817
discount	1	NYS	395	651	6899
discard	1	WIP	393	888	7968
handicap	0	NYS	393	524	2263
surprise	0	NYS	393	1346	95164
graduate	4	complete	392	735	18847
mirror	1	NYS	391	615	8105
suffice	0	NYS	391	640	6733
notify	0	NYS	390	962	9236
alleviate	2	complete	388	547	5588
creep	0	NYS	387	1479	11887
publicize	1	NYS	387	605	2780
rub	6	WIP	387	2085	31435
align	17	complete	386	561	7181
ally	3	complete	386	555	3794
restructure	0	NYS	385	550	4667
disregard	1	complete	384	588	5026
reconsider	1	NYS	384	542	5805
sanction	0	NYS	384	501	4688
station	0	NYS	384	557	8829
remedy	1	NYS	383	559	4100
snap	15	complete	383	2573	36765
testify	0	NYS	383	542	15556
alienate	3	complete	381	473	6551
aspire	2	complete	381	516	6764
reaffirm	3	complete	381	438	3208
scan	0	NYS	381	1104	16870
nurse	10	complete	380	861	8764
overtake	1	NYS	380	868	7513
part	10	complete	380	1270	18158
endeavour	1	NYS	378	614	2281
reopen	1	NYS	378	503	8843
commend	0	NYS	377	617	4895
migrate	1	NYS	377	637	6219
halve	1	NYS	376	671	2608
stipulate	1	NYS	375	518	3509
stock	0	NYS	375	933	7083
trouble	6	complete	375	1110	15695
impair	1	NYS	374	594	5499
purport	1	NYS	374	515	5599
swap	0	NYS	373	930	6058
span	1	NYS	371	711	8048
filter	13	complete	370	793	7845
kiss	0	NYS	370	3348	66834
pioneer	0	NYS	370	525	4772
interest	0	NYS	369	774	78404
dip	0	NYS	368	1143	8353
distract	1	NYS	367	849	15885
enrich	0	NYS	367	496	6108
raid	0	NYS	366	589	5891
upgrade	1	NYS	366	904	11796
distance	1	NYS	365	495	6258
quantify	1	NYS	365	511	4084
single	1	NYS	365	531	7391
exempt	1	NYS	364	476	2616
retrieve	1	NYS	364	945	10233
categorize	0	NYS	363	524	2950
expire	0	NYS	362	744	7432
pause	1	NYS	362	2949	32481
chat	2	complete	361	1251	13584
commemorate	1	NYS	361	598	5327
lease	0	NYS	361	564	5938
override	1	NYS	361	521	4111
enquire	1	NYS	360	1375	2347
mature	0	NYS	359	728	7476
heal	6	complete	357	797	21279
narrow	0	NYS	357	1107	17069
plough	14	complete	357	699	2862
weep	0	NYS	357	1133	7038
pin	0	NYS	355	1195	10545
bargain	6	WIP	354	535	3297
rent	2	complete	353	676	12695
overwhelm	2	complete	352	732	17670
endow	0	NYS	351	471	2913
license	1	NYS	351	827	12355
pollute	1	NYS	351	470	3541
bless	0	NYS	350	1062	13913
imitate	6	complete	350	559	5559
verify	0	NYS	350	571	8681
battle	11	complete	349	890	16436
entrust	3	WIP	348	522	3721
accrue	3	complete	347	532	3477
enlist	3	complete	347	507	6524
augment	1	NYS	346	504	3385
curtail	0	NYS	346	463	3494
plug	9	complete	346	823	9045
rotate	0	NYS	346	712	7543
overlap	1	NYS	345	586	3645
volunteer	0	NYS	345	882	11054
chart	1	NYS	344	463	6933
conflict	0	NYS	344	465	7013
mislead	0	NYS	343	525	12237
scrap	3	WIP	343	630	6260
boil	16	complete	342	1172	9597
boycott	1	complete	342	408	3491
discredit	1	NYS	342	416	4695
outweigh	1	NYS	342	501	5282
pile	0	NYS	342	1029	8753
conquer	1	NYS	341	600	9213
ensue	1	NYS	341	452	6414
perpetuate	1	NYS	341	417	4410
profit	3	complete	341	586	8607
rip	18	ready	340	1155	23634
reorganize	1	NYS	339	481	1893
sow	6	complete	338	673	4156
lobby	0	NYS	337	492	7690
shatter	0	NYS	337	897	12759
discern	0	NYS	336	482	5508
modernize	1	NYS	336	443	1755
relinquish	0	NYS	336	493	2976
shock	0	NYS	336	823	38344
deepen	1	NYS	335	655	5865
jeopardize	1	NYS	335	446	2395
clash	10	complete	334	595	5748
haul	0	NYS	334	1064	7915
transcend	1	NYS	334	398	5969
calm	7	complete	333	1262	14840
hamper	0	NYS	333	528	4798
rain	6	complete	333	1346	16666
loom	1	NYS	332	812	7242
slash	1	NYS	332	668	9175
deduct	1	NYS	331	578	3351
fare	0	NYS	331	521	4861
liberate	1	NYS	331	453	8227
long	0	NYS	331	1184	17822
validate	1	NYS	329	470	4967
brief	1	NYS	328	628	6685
emanate	0	NYS	328	486	5001
generalize	1	NYS	328	434	2288
hurry	0	NYS	328	2311	16370
type	0	NYS	328	1068	15535
assimilate	6	ready	327	458	3581
bounce	1	NYS	327	1214	15262
contaminate	1	WIP	325	499	4502
delete	1	NYS	325	943	9377
fold	0	NYS	325	1614	19668
site	1	NYS	325	594	8910
supersede	1	NYS	324	468	2067
dub	0	NYS	323	529	8886
endanger	0	NYS	323	453	6966
worship	1	NYS	323	619	7698
dilute	1	NYS	321	548	3814
reclaim	1	NYS	321	499	5594
heighten	1	NYS	320	472	4782
deceive	0	NYS	319	676	5978
presuppose	1	NYS	319	431	2037
prosper	0	NYS	319	483	3663
acquit	2	complete	318	415	3640
bow	1	NYS	317	1274	13296
comfort	0	NYS	317	980	12078
fascinate	0	NYS	317	759	7868
brush	17	complete	315	1992	22435
cooperate	0	NYS	315	446	11356
defer	0	NYS	315	513	5094
dwell	0	NYS	315	619	5539
rename	0	NYS	315	473	4948
renounce	0	NYS	315	386	2714
tread	0	NYS	315	891	4117
worsen	1	NYS	315	445	4782
hesitate	3	complete	314	2027	16084
lessen	1	NYS	314	491	4759
blend	0	NYS	312	832	9719
cheat	0	NYS	312	844	12797
grade	0	NYS	312	691	4044
rehearse	0	NYS	312	612	3926
seat	1	NYS	312	1053	15117
cash	5	complete	311	628	6503
stain	0	NYS	310	943	7026
twist	16	WIP	310	1795	19658
wreck	2	complete	310	658	5103
doom	1	NYS	309	520	7775
evade	0	NYS	308	524	4776
orient	1	NYS	308	435	4577
resource	1	NYS	308	483	4099
rock	0	NYS	308	997	18471
counsel	1	NYS	307	432	6323
empty	10	complete	307	1036	9936
sketch	0	NYS	307	528	3338
tailor	1	NYS	306	582	4703
thrust	0	NYS	306	1331	8328
frighten	5	complete	305	1166	18754
devastate	0	NYS	304	608	8034
excuse	0	NYS	304	1639	20409
withstand	1	NYS	304	555	5699
blur	1	NYS	303	552	6841
collide	0	NYS	303	561	6491
pave	2	complete	303	466	6341
succumb	1	NYS	303	527	6159
spray	0	NYS	302	751	7632
grind	13	complete	301	919	33141
dash	5	complete	300	910	8166
deplore	1	complete	299	370	1770
detach	0	NYS	299	594	3358
ground	1	NYS	299	405	12599
oust	6	ready	299	383	3907
ponder	1	WIP	299	634	11669
postulate	1	NYS	298	388	2205
scrutinize	0	NYS	298	500	2707
enshrine	1	NYS	297	349	2474
recount	0	NYS	297	463	6603
rectify	1	NYS	297	451	3627
visualize	1	NYS	297	571	2950
applaud	4	complete	296	542	8023
excite	4	WIP	296	556	30793
fuse	0	NYS	296	421	4379
lecture	0	NYS	296	523	7030
obstruct	0	NYS	296	412	3070
prolong	0	NYS	296	524	5625
nurture	1	NYS	295	443	6393
crown	6	complete	294	620	4169
diversify	1	NYS	294	393	3233
elevate	1	NYS	294	432	9840
escort	1	complete	294	774	6944
flash	1	WIP	294	1589	18581
refrain	1	complete	294	470	4577
sever	1	NYS	294	488	4234
wage	2	complete	294	410	8164
procure	7	ready	293	425	3720
clothe	1	NYS	292	749	13377
reap	4	complete	292	490	5513
relocate	1	NYS	291	388	7255
remand	1	NYS	291	452	1557
bridge	3	complete	290	471	5332
abound	2	complete	289	473	4844
crowd	0	NYS	289	778	10789
fashion	0	NYS	289	531	6481
avert	2	complete	288	544	5350
capitalize	1	NYS	288	468	3238
converge	1	NYS	288	458	4286
herald	0	NYS	288	466	4166
punch	0	NYS	288	927	18826
comprehend	0	NYS	287	465	6971
populate	0	NYS	287	384	5348
repeal	1	NYS	286	331	3331
bang	25	complete	285	1313	10486
phase	1	NYS	285	447	4490
emigrate	0	NYS	284	434	3169
merit	4	complete	284	457	3743
enrol	1	NYS	283	498	951
pitch	14	complete	282	778	13528
unify	4	complete	282	422	4172
devalue	1	NYS	281	357	1774
smooth	1	NYS	281	937	8065
snatch	0	NYS	281	1119	10181
baptize	1	complete	280	392	1417
nod	0	NYS	280	5399	119896
predominate	0	NYS	280	381	1563
probe	0	NYS	280	726	5961
shorten	0	NYS	280	513	4690
vow	0	NYS	280	636	8303
decay	0	NYS	279	391	1997
condition	1	NYS	278	413	24311
engender	0	NYS	278	371	2733
excavate	1	NYS	278	376	2271
mate	1	NYS	277	443	3749
near	1	NYS	277	664	8933
staff	1	NYS	277	407	10587
veto	2	complete	277	317	2353
conjure	0	NYS	276	536	6308
graze	0	NYS	276	643	4910
code	1	NYS	275	480	5726
mould	1	NYS	275	623	1854
revolve	1	NYS	275	492	6731
rewrite	1	NYS	275	495	5709
storm	8	complete	275	701	9851
misunderstand	4	WIP	274	492	5628
dispatch	0	NYS	273	443	5409
emulate	1	NYS	273	488	5146
harden	0	NYS	273	662	4331
hatch	0	NYS	273	582	4324
gaze	0	NYS	272	2140	16335
harvest	4	complete	272	491	7905
slump	1	NYS	272	843	6842
stuff	0	NYS	272	1147	40129
dive	0	NYS	271	1048	13934
mimic	8	complete	271	427	5704
parallel	1	NYS	271	371	2939
thwart	0	NYS	271	396	4851
poison	8	complete	270	577	7469
starve	0	NYS	269	609	8880
wield	1	NYS	269	472	6244
bestow	0	NYS	268	418	4319
eradicate	1	NYS	268	458	4372
materialize	0	NYS	268	458	2990
utter	0	NYS	268	844	10200
rend	0	NYS	267	633	3380
earmark	1	complete	266	370	3798
further	1	NYS	266	385	18689
impede	2	complete	266	361	3637
perish	4	ready	266	402	4089
crawl	7	complete	265	1072	14581
disband	1	NYS	265	343	2554
scale	1	NYS	265	513	6455
shear	1	NYS	264	401	1895
space	1	NYS	264	554	8776
unfold	1	NYS	264	579	11325
outnumber	1	NYS	263	370	3659
rationalize	0	NYS	263	374	2025
recreate	1	NYS	263	437	6482
replicate	5	complete	263	364	5533
finalize	1	NYS	262	539	1977
kidnap	0	NYS	262	472	9122
smuggle	0	NYS	262	425	4619
synthesize	1	NYS	262	363	2961
digest	3	complete	261	604	4260
complicate	1	NYS	260	405	9060
flank	1	NYS	260	551	3367
legislate	1	NYS	260	317	2590
scratch	14	complete	260	1141	14764
joke	6	WIP	259	1079	15081
penalize	1	NYS	259	406	1627
recur	1	NYS	259	385	2521
amplify	4	complete	258	397	4271
fancy	0	NYS	258	1698	7343
poise	1	NYS	258	640	6344
quash	1	NYS	258	327	3309
redeem	1	NYS	258	483	4807
tuck	0	NYS	258	1346	10840
counteract	1	NYS	257	356	2383
police	1	NYS	257	432	22889
aggravate	2	complete	256	430	4231
decree	1	NYS	256	375	1882
intercept	0	NYS	256	452	4568
rage	0	NYS	256	551	6580
rebel	1	NYS	256	392	5042
tumble	0	NYS	256	838	6063
encode	1	NYS	254	578	6000
overshadow	2	complete	254	368	3940
alarm	2	complete	253	556	7925
blast	16	complete	253	869	12307
impinge	1	NYS	253	338	1279
reinstate	0	NYS	253	396	3779
farm	1	NYS	251	391	13124
fool	0	NYS	251	859	10596
hasten	0	NYS	251	480	3281
delight	0	NYS	250	544	27233
harness	4	complete	250	449	3910
lag	2	complete	250	392	2261
poll	1	NYS	250	300	5089
despatch	1	NYS	249	496	838
lure	0	NYS	249	482	6522
disapprove	0	NYS	248	446	2929
inaugurate	1	NYS	248	314	2509
relish	0	NYS	248	544	4361
table	1	NYS	248	297	5013
water	8	complete	248	637	19031
audit	4	complete	247	417	2852
disseminate	0	NYS	247	331	3207
ordain	0	NYS	247	318	2521
redefine	0	NYS	247	291	4108
repudiate	1	NYS	247	304	2027
approximate	4	complete	246	343	2626
beware	1	NYS	246	560	5032
bias	6	WIP	246	317	5592
taste	6	ready	246	1408	17527
soften	0	NYS	245	886	8037
evaporate	0	NYS	244	490	4102
infringe	1	NYS	244	367	4283
standardize	1	NYS	244	345	2293
dispel	1	NYS	243	441	3452
hammer	17	WIP	243	766	6634
redress	1	NYS	243	313	1973
revoke	1	NYS	243	334	3211
despise	0	NYS	242	612	6380
mask	4	complete	242	444	6127
neutralize	1	NYS	242	330	2371
stumble	0	NYS	242	1011	18176
bolster	1	NYS	241	361	5462
espouse	1	NYS	241	279	3056
insure	1	NYS	241	1108	6216
sharpen	0	NYS	241	547	3715
simulate	0	NYS	241	381	4399
chew	9	complete	240	945	8766
fish	5	complete	240	1042	20221
bet	1	NYS	239	2140	31975
flatten	5	WIP	239	594	4150
hurl	0	NYS	238	680	7661
refute	2	complete	238	328	4388
usher	0	NYS	238	570	5126
deflect	3	WIP	237	403	4538
lurk	1	NYS	237	625	5866
spawn	4	complete	237	443	5556
peer	2	ready	236	1625	11464
rival	0	NYS	236	430	5096
soak	15	ready	236	921	11084
surface	0	WIP	236	468	8167
border	0	NYS	235	496	5579
crumble	4	ready	235	527	5543
patrol	1	complete	235	428	5291
relay	1	NYS	235	405	3918
substantiate	1	complete	235	313	2156
budget	4	ready	233	378	3945
index	1	NYS	233	395	2791
reappear	1	NYS	233	591	4559
abstain	3	complete	232	296	2147
title	1	NYS	232	400	14488
temper	1	NYS	231	363	4889
accentuate	3	complete	230	375	2597
assassinate	1	complete	230	288	4601
crystallize	1	NYS	230	288	1196
expend	1	NYS	230	335	2908
propagate	0	NYS	230	366	3221
banish	2	complete	229	503	3991
brand	4	complete	229	440	9504
harbour	1	NYS	229	474	2837
rejoice	1	NYS	229	451	3976
shell	3	complete	229	443	2605
silence	0	NYS	229	604	7938
formalize	1	NYS	228	306	952
trim	1	NYS	228	837	6140
disqualify	3	complete	227	443	3771
encapsulate	1	NYS	226	320	2616
mar	0	NYS	226	472	6882
alternate	9	WIP	225	356	3927
fluctuate	0	NYS	225	297	2317
prejudice	1	NYS	225	353	3333
stifle	5	ready	225	575	6312
inquire	3	NYS	224	482	9835
queue	1	NYS	224	541	3157
undo	1	NYS	224	741	7616
outlaw	0	NYS	223	290	3885
swamp	3	complete	223	421	3045
woo	4	ready	223	424	5905
discontinue	0	NYS	222	321	3412
edge	0	NYS	222	790	9933
trail	0	NYS	222	1086	17264
lengthen	0	NYS	221	381	1974
perfect	0	NYS	221	438	14052
tender	5	ready	221	359	2842
attest	0	NYS	219	283	3840
man	1	NYS	219	391	18502
mitigate	1	NYS	219	291	4795
typify	1	NYS	219	291	1836
bleed	10	complete	218	801	12433
diverge	1	NYS	218	264	2120
elapse	1	complete	218	359	1669
linger	1	NYS	218	639	8864
permeate	1	NYS	218	308	3313
front	0	NYS	217	344	7493
impart	1	NYS	217	371	3683
petition	1	NYS	217	266	2124
relegate	1	NYS	217	380	4732
surpass	0	NYS	217	334	6017
abide	5	complete	216	366	4169
canvass	7	WIP	216	346	1902
excel	0	NYS	216	448	7506
mourn	0	NYS	216	417	6847
acquaint	4	complete	215	372	3386
bypass	1	NYS	215	368	4734
class	0	NYS	215	404	11746
